image_path,model_output
/teamspace/studios/this_studio/train/india_news_p000049.jpg,"PRESIDENT'S ADDRESS (Continued from page 1) capable of character and integrity, they should be able to make the best of a defective constitution. If they are lacking in these, the Constitution cannot help the country"". I believe these are wise words which we should pay heed to. The form of Government, the parliamentary democratic form, was chosen by the founding fathers after deep thought and debate. In the Constituent Assembly Dr. Ambedkar explained that the Drafting Committee in choosing the Parliamentary system for India, preferred more responsibility to more stability, a system under which the Government will be on the anvil every day. said accountability was still difficult to obtain from day-to-day. Thus the Parliamentary system was a deliberate and well thought out choice by the Constituent Assembly. It was not chosen in imitation of the British system or because of the familiarity with it that India had acquired during the colonial period. Gandhiji while acknowledging our debt to Britain with regard to parliamentary Government had observed that the roots of it were present in India in the age-old system of the village panchayats. Dr. Ambedkar explained in the Constituent Assembly that the Buddhist Sanghas were parliamentary type of institutions and that in their functioning modern parliamentary devices like resolutions, divisions, whips, etc. were used. These elements in our heritage made it possible and easy for India to adopt the parliamentary system of democracy. Besides, as Dr. Ambedkar told the Constituent Assembly the system was chosen because they preferred more responsibility to stability which could slip into authoritarian exercise of power. Another factor to be borne in mind is the immensity of India, the perplexing variety and diversity of the country, the very size of its population and the complexity of the social and developmental problems. In such a predicament described by one writer, as one of ""a million mutinies"" there must in the body-political a vent for discontent and frustrations to express themselves in order to forestall and prevent major explosions in society. The parliamentary system provides this vent more than a system which prefers stability to responsibility and accountability. Our recent experience of instability in Government is perhaps no sufficient reason to discard the parliamentary system in favour of the presidential or any other form. In my opinion we should avoid too much rigidity in our system of government as in a very rigid system there is the danger of major explosions in society taking place. The possibility and the facility of a change in government is itself a factor in the stability of the political system in the long-run because then the people will be more inclined to tolerate a political situation they do not approve of or find difficult to cope with for long. At any rate as Dr. Rajendra Prasad said the shortcomings in the people entrusted with running the system cannot be obviated by constitutional changes or provisions. Amendments to the Constitution are a different matter. The founding fathers deliberately made the amendment process of the Constitution easy so that shortcomings or lacunae in the Constitution can be rectified by the Parliament without too much difficulty. There are other changes that can be brought about like changes in the electoral law or the functioning of the political parties. Whatever we may do, and we have a right to bring about necessary changes in the political and economic system, we should ensure that the basic philosophy behind the Constitution and the fundamental socio-economic soul of the Constitution remain sacrosanct. We should not throw out the baby with the bath water and like the tragic character Othello in Shakespeare has to lament later ""Like the base Indian, threw a pearl away - Richer than all his tribe."""
/teamspace/studios/this_studio/train/india_news_p000025.jpg,"Draft Report of National Security Advisory Board on Indian Nuclear Doctrine August 17, 1999

Preamble

1.1. The use of nuclear weapons in particular as well as other weapons of mass destruction, biological and chemical weapons which have been outlawed by international treaties, nuclear weapons remain instruments for national and collective security, the possession of which on a selective basis has been sought to be legitimised through permanent extension of the Nuclear. Non-proliferation Treaty (NPT) in May 1995. Nuclear weapon states have asserted that they will continue to rely on nuclear weapons with some of them adopting policies to use them even in a non-nuclear context. These developments require an environment of durable peace and insurance against potential risks to peace and stability. It will be India's endeavour to proceed towards this overall objective in cooperation with the global democratic trends and to play a constructive role in advancing the international system toward a just, peaceful and equitable order.

1.2. India's primary objective is to achieve economic, political, social, scientific and technological development within a peaceful and democratic framework. This requires an environment of durable peace and insurance against potential risks to peace and stability. It will be India's endeavour to proceed towards this overall objective in cooperation with the global democratic trends and to play a constructive role in advancing the international system toward a just, peaceful and equitable order.

1.3. Autonomy of decision making in the developmental process and in strategic matters is an inalienable democratic right of the Indian people. India will strenuously guard this right in a world where nuclear weapons for a select few are sought to be legitimised for an indefinite future, and where there is growing complexity and frequency in the use of force for political purposes.

1.4. India's security is an integral component of its development process. India continuously aims at promoting an ever-expanding area of peace and stability around it so that developmental priorities can be pursued without disruption.

1.5. However, the very existence of offensive doctrine pertaining to the first use of nuclear weapons and the insistence of some nuclear weapons states on the legitimacy of their use even against non-nuclear weapon countries constitute a threat to peace, stability and

1.6. This document outlines the broad principles for the development, deployment and employment of India's nuclear forces. Details of policy and strategy concerning force structures, deployment and employment of nuclear forces will flow from this framework and will be laid down separately and kept under constant review.

2 INDIA NEWS • October 1, 1999

2.1. In the absence of global nuclear disarmament India's strategic interests require effective, credible nuclear deterrence and adequate retaliatory capability should deterrence fail. This is consistent with the UN Charter, which sanctions the right of self-defence.

2.2. The requirements of deterrence should be carefully weighed in the design of Indian nuclear forces and in the strategy to provide for a level of capability consistent with maximum credibility, survivability, effectiveness, safety and security.

2.3. India shall pursue a doctrine of credible minimum nuclear deterrence. In this policy of 'retaliation only', the survivability of our arsenal is critical. This is a dynamic concept related to the strategic environment, technological imperatives and the needs of national security. The actual size components, deployment and employment of nuclear forces will be decided in the light of these factors. India's peacetime posture aims at convincing any potential aggressor that:

(a) any threat of use of nuclear weapons against India shall invoke measures to counter the threat; and

(b) any nuclear attack on India and its forces shall result in punitive retaliation with nuclear weapons to inflict damage unacceptable to the aggressor.

2.4. The fundamental purpose of Indian nuclear weapons is to deter the use and threat of use of nuclear weapons by any State or entity against India and its forces. India will not be the first to initiate a nuclear strike, but will respond with punitive retaliation should deterrence fail.

2.5. India will not resort to the use or threat of use of nuclear weapons against States which do not possess nuclear weapons, or are not aligned with nuclear weapon powers.

2.6. Deterrence requires that India maintain:

(a) Sufficient, survivable and operationally prepared nuclear forces,

(b) a robust command and control system,

(c) effective intelligence and early warning capabilities,

(d) comprehensive planning and training for operations in line with the strategy,

(e) the will to employ nuclear forces and weapons

2.7. Highly effective conventional military capabilities shall be maintained to raise the threshold of outbreak both of conventional military conflict as well as that of threat or use of nuclear weapons."
/teamspace/studios/this_studio/train/india_news_p000043.jpg,"Orissa Cyclones

On the morning of October 29, 1999, a cyclone struck the coast of Orissa, in northeastern India on the Bay of Bengal. Winds of between 155 and 161 miles an hour, heavy rains and waves between 13 and 20 feet high accompanied the storm. Orissa is home to 32 million people. This storm struck just 10 days after another cyclone hit Orissa on the evening of October 17. The first storm ripped across the Gopalpur coast, devastating the district of Ganjam, which was in the eye of the storm.

Prime Minister's Relief Fund

Government of India and Embassy of India continue to receive a number of offers for contributions to the cyclone relief activities in Orissa, India. Those who wish to make voluntary contributions may do so by sending checks in dollars orrupees to the Prime Minister's Relief Fund.

Facts on Orissa

Orissa is located in the northeast of India. Its northern plateau slopes down to fertile green coastal plains on the Bay of Bengal. To the northeast lies the state of West Bengal, and its capital, Calcutta. About one-third of Orissa is covered with forests.

Orissa state has a population of nearly 32 million people. Area of the State is just over 62,000 square miles.

The capital, Bhubaneshwar, is known as the ""Temple City of India.""

Orissa's economy is largely based on agriculture, which provides 80 percent of rural employment and more than half of the state's income. One-tenth of India's rice production comes from Orissa. Other major crops include pulses, oil seeds, jute, sugarcane, turmeric and coconut.

Orissa lies in the tropics. The average rainfall is about 59 inches a year. The temperature ranges from a high of 120 degrees in the summer to a low of 41 degrees in the winter.

Relief efforts by non-governmental organizations

National Council of Asian Indian Associations (NCAIA)

NCAIA has set up a cyclone relief fund for the victims in Orissa. NCAIA is a registered nonprofit, tax-exempt organization located in Maryland, USA. (http://www.icharity.org/go/india/cyclone)

NCAIA

9326 Lanham Severn Rd, Lanham, MD 20706

India Development and Relief Fund (IDRF)

IDRF has set up an Orissa Cyclone <http://www.idrf.org> Relief Fund. Donations to IDRF are tax-exempted in United States (Tax exempt ID: 52-1555563), and a receipt will be mailed to donors. Make checks payable to IDRF, and mail it to the following address:"
/teamspace/studios/this_studio/train/india_news_p000115.jpg,"Dedication of Mahatma Gandhi Memorial

(Prime Minister Vajpayee dedicated the Mahatma Gandhi Memorial in the distinguished presence of President Clinton on September 16, 2000. The memorial, established by an Act of the U.S. Congress, is located on federal land opposite to the Embassy of India.)

Prime Minister's address after dedication:

Ladies and Gentlemen:

I am delighted to be with all of you this morning.

Today is, indeed, a memorable day for all of us. I have arrived here after unveiling a statue of Mahatma Gandhi in front of the Indian Embassy.

I am grateful to President Clinton for taking time out of his schedule to join me at the function. This extraordinary gesture, along with the glowing tributes he paid to the Mahatma in his opening remarks at the White House ceremony yesterday, have further endeared America and its President to our people.

With the unveiling of Gandhiji’s statue in Washington, one of the greatest apostles of peace has, in a sense, arrived physically in the capital of the world’s eldest democracy.

But the Mahatma’s spirit has been with the people of America for the greater part of the last century.

Indeed, he was with Americans, not too far from here, 37 years ago. On that occasion, a quarter million Americans marched to Lincoln Memorial to hear Martin Luther King outline his dream of a truly emancipated America.

King’s guiding light was Mahatma Gandhi. As he said: “The Christian doctrine of love, operating through the Gandhian method of non-violence, was for me the most potent weapon available to the oppressed people in their struggle for freedom.”

Gandhiji’s unique method of passive resistance proved to be an enormously active force against colonial oppression. His use of non-cooperation, civil disobedience and non-violence as instruments in the struggle for freedom touched the American people as much as it did people all over the world. America’s own struggle for independence had an important influence on India’s freedom movement. Gandhiji has acknowledged that the great American philosopher Thoreau was his teacher in “the science of civil disobedience.”

Gandhiji’s personality had a magnetic effect on many people in this country. All of us know about the incomparable homage paid to him by Albert Einstein.

But not so well known is the effect he had on ordinary Americans. For example, Samuel Evans Stokes, a wealthy American from Philadelphia, gave up everything to become a soldier in the Mahatma’s army of Satyagrahis in India.

He even changed his name to ‘Satyanand’ Stokes and had the rare honour of being the only American to become a member of the All India Congress Committee."
/teamspace/studios/this_studio/train/india_news_p000012.jpg,"On the 26th of November this year it will be 50 years since we adopted, enacted and gave to ourselves the Constitution of India. The Constitution is the sheet anchor of our polity. It is my earnest hope that it would continue to be respected by all, and be an instrument of social change and transformation of the status of the underprivileged as envisaged by Babasaheb Ambedkar.

Science and technology, which occupy the centre stage in our progress is paying heed to the human dimensions of development. Thanks to the efforts put in during the first two or three decades India can today boast of a stabilized green revolution, a diversified industrial infrastructure, and a Science and Technology base for our further development. While Jawaharlal Nehru's vision of ""science solving the problem of hunger and poverty"" in our country has not yet been fulfilled, we have been able to break the back of the demon of hunger by resort to science in our agriculture. Our progress in the development of satellites, atomic energy, information technology and bio-technology are not merely climbing the high peaks of Science and Technology, but are applying the techniques to grass-root problems and to the human needs of the country. It is heartening that our scientists are now wide awake to the importance of patenting our diverse genetic riches before they are taken away by the advanced nations. India is bound to emerge as a major scientific-technological power in the new millennium.

Rolling back or putting a cap on the advancement of science is contrary to the very spirit and nature of science, and against the equitable world order that we are pledged to bring into being.

Friends, in a few weeks from now the people of India will be exercising their franchise to elect the 13th Lok Sabha and some of the State Assemblies. Our record of orderly elections, which form the basis of our democratic polity, is now acknowledged by the world. Indian voters have exercised their franchise and chosen their representatives with practical common sense; they have reposed confidence with generosity; withdrawn it without ambiguity; created, preserved and demolished mandates. No one dares take the Indian voter for granted. It is gratifying for us that today the world significance of Indian democracy has begun to dawn upon the developed democracies of the world. But still we must not forget that often in global power-politics the blood of strategic affinity is thicker than the life-giving waters of democracy.

I would like to avail this opportunity to urge all contestants and campaigners in the coming polls to maintain our democracy's track record, to abjure appeals of a narrow sectarian nature and show a broad tolerance of opinions of others. I trust that the ugly phenomenon of voter-intimidation and booth-capturing which has marred voting in some pockets in the past, will not be tolerated anywhere on this occasion. The firmness shown in this regard by our Election Commission has been widely appreciated.

Our Election Commission, our Judiciary and other Constitutional authorities like the Office of the Comptroller and Auditor General of India, are institutions of which we are proud for their impartiality, objectivity and sense of responsibility.

Likewise we derive great satisfaction from the functioning of the National Commissions that have been set up for the welfare of our minorities, women, scheduled castes and scheduled tribes and other vulnerable sections of our society.

Fellow citizens and friends, on this last Independence Day of the century we have every reason to look forward to the new millennium with hope and self-assurance. Despite all the obstacles set in our path we are well served by the strength of our democratic institutions and we draw sustenance from our rich heritage from the past and from the reawakened spirit of our people. In this spirit we send our greetings to our neighbours in South Asia - to Bangladesh, Nepal, Bhutan, Sri Lanka, Maldives and Pakistan with whom we are engaged in the adventure of building up SAARC as a prosperous and viable regional entity. We also send our greetings to the friendly countries of ASEAN with whom we are closely associated, to Japan and to the countries of West Asia and Central Asia with whom we have traditional ties of friendship. I am delighted that our relations with the People's Republic of China have improved. On the 50th anniversary of the founding of the People's Republic of China and of the establishment of diplomatic relations between the two countries, I would like to send our warm greetings to the people and government of China. It is a matter of satisfaction to us that our relations with the countries of the sister continent of Africa, the Commonwealth of Nations, the European Union and the United States of America are marked by warmth and understanding. Our close relations with our time-tested friend, Russia, continue to develop and diversify in several fields as well as in multilateral fora; this is most gratifying.

From the inception of our Independence India has been striving for a one-world that is free from the scourge of war and free of weapons of mass destruction. In the new century that is at our doorstep we pledge ourselves to persist with this effort. Towards this we would like to see the full potential and scope of the United Nations Organization realized through wider representation and restructuring. We will continue to attach the greatest importance to the Non-Aligned Movement in the formation of which we take pride and which has played an important role in ending the nightmare of the Cold War and which we believe is of relevance in providing stability and balance to the pluralistic world order that is emerging.

Friends, on this Independence Day let us resolve to imbue our lives with the spirit of that midnight hour when we made our tryst with destiny. May the tricolor continue to inspire us and fulfil our destiny as a people and as a nation."
/teamspace/studios/this_studio/train/india_news_p000101.jpg,"Government announces liberalization of Satellite up linking Policy

Government has announced the much-awaited liberalization of satellite up linking policy allowing all TV channels to uplink from India, irrespective of their equity holding. Information: and Broadcasting Minister Arun Jaitley said the new policy would bring a large Number of TV channels within the country's broadcasting codes. He said as per the new policy an Indian company, which needs not be a broadcaster, would be permitted to set up linking hub for renting out to broadcasters. Permissible foreign equity in such companies would be limited to 49 per cent, including NRI and Overseas corporate bodies' (OCB) investments, as in the case of telecom sector. The hubs would be permitted to uplink only those TV channels which are permitted by the government, he said, adding companies could uplink through both Indian and foreign satellites, although preference would be given to the former. He said the new policy would also allow up linking facility to Indian news agencies, which are wholly owned by Indians, for news gathering and distribution. Jaitley said this would give the Indian news agencies the much-desired competitive edge over the foreign news agencies.

Joint Ventures mooted in Nuclear Power

Joint ventures in nuclear power sector should be possible within next five years once the required changes are made in the Atomic mission,"" Shyamal Ghosh, Secretary of Department of Telecom (DoT), said. Ghosh said that with the foreign equity limit in e-commerce sector pegged at 100 per cent there was a strong case for increasing the FDI in ISP sector. However, declined to comment on the quantum of FDI increase being considered by the commission. On the National Long Distance (NLD) norms, Ghosh said that various issues including intra circle traffic and the revenue sharing were being considered. FDI up to 100 per cent would be allowed in e-commerce subject to the condition that the company would divest 26 per cent to the public within five years if it were already listed abroad.

Economy will grow by over seven per cent this year: Sinha

Finance Minister Yashwant Sinha has exuded confidence that the economy would grow over eleven per cent and government would achieve the Rs 100 billion disinvestment target in the current financial year. ""I see no reason to deviate from by projection of seven per cent plus growth in the current fiscal,"" Sinha said. Similarly, there is no reason why the government should not achieve the disinvestment target for the year, he added. Asked about interest rates, he said it would not be surprising if banks raised rates as the stock markets have already factored in such a development following the decision of Reserve Bank of India to hike bank rate and Cash Reserve Ratio (CRR)."
/teamspace/studios/this_studio/train/india_news_p000048.jpg,"INDIA NEWS ONLINE: http://www.indianembassy.org January/February 2000

President K.R. Narayanan's address on the occasion of the 50th anniversary of the Republic of India Central Hall of Parliament, January 27, 2000

It gives me great pleasure to be here amidst you at this solemn function to mark the Golden Jubilee Celebrations of the birth of the Indian Republic and the commencement of our Constitution. The establishment of the democratic Republic of India was obviously, a significant and glorious event for India, for the freedom and welfare of the hundreds and millions of its people. But it was also a world event of far-reaching significance. People talk about the triumph of democracy in a significant and glorious event for India, for the freedom and welfare of the hundreds and millions of its people. For that triumphant outcome, democracy in India has had a meaningful part to play not in the way of taking part in the ideological cold war, but in the sense of setting an over powering example to the world.

What Sir Anthony Eden, the Prime Minister of Britain, said at the time of the emergence of the Indian Republic is relevant in this context. ""Of all the experiments in government, which have been attempted since the beginning of time, I believe that the Indian venture into parliametary government is the most exciting. A vast continent is attempting to apply to its tens and thousands of millions a system of free democracy... It is a brave thing to try to do so. The Indian venture is not a pale imitation of our practice at home, but a magnified and multiplied reproduction on a scale we have never dreamt of. If it succeeds, its influence on Asia is incalculable for good. Whatever the outcome we must honour those who attempt it.""

Even more meaningful was the opinion expressed by an American Constitutional authority, Prof. Granville Austin who wrote that, what the Indian Constituent Assembly began was ""perhaps the greatest political venture since that originated in Philadelphia in 1787.""

Mahatma Gandhi had visualized the new Constitution of India in terms of universal values applied to the specific and special conditions of India. As early as 1931 he had written ""I shall strive for a Constitution which will release India from thraldom and patronage. I shall work for an India in which the poorest shall feel that it is their country in whose making they have an effective voice: an India in which there is no high class or low class of people, an India in which all communities shall live in perfect harmony. There can be no room in such an India for the curse of untouchability. We shall be at peace with the rest of the world neither exploiting nor exploited. All interests not in conflict with the interests of the dumb millions will be scrupulously respected whether foreign or indigenous. Personally, I hate the distinction between foreign and indigenous. This is the India of my dreams for which I shall struggle.""

At the core of the Constitution lies the essence of this Gandhian dream in the form of social justice and social democracy. Prof. Granville Austin has described the Indian Constitution as ""first and foremost a social document"". He further explained that ""the majority of India's constitutional provisions are either directly arrived at furthering the aim of social revolution or attempt to foster this revolution by establishing conditions necessary for its achievement"". The very same point was elaborated in eloquent terms by Dr. Ambedkar and Pandit Nehru. What makes our Constitution relevant to the conditions and the problems of India and the developing world as a whole, is, in fact, the socio-economic soul of its uniqueness is that it has combined this harmoniously with the liberal rights and freedoms as conceived by the Western democracies.

It is after deep thought and considerable debate that the founding fathers adopted the philosophy and the form of Government for India. Speaking on the draft of the Constitution Dr. Ambedkar claimed that ""It is workable, it is flexible and it is strong enough to hold the country together both in peace time and in war time. Indeed, if I may say so, if things go wrong under the new Constitution, the reason will not be that we had a bad Constitution. What we will have to say is that Man is vile"". Today when there is so much talk about revising the Constitution or even writing a new Constitution, we have to consider whether it is the Constitution that has failed us or whether it is we who have failed the Constitution. Dr. Rajendra Prasad, as President of the Constituent Assembly, had pointed out: ""If the people who are elected are"
/teamspace/studios/this_studio/train/india_news_p000122.jpg,"Prime Minister Vajpayee in the United States

Shri Atal Bihari Vajpayee, Prime Minister of India will pay an official visit to the United States and will be in Washington, DC from September 13-17, 2000. Prime Minister Vajpayee will arrive in Washington after attending the UN Millennium Summit in New York. In Washington, the Prime Minister will hold talks with President Clinton and address the joint session of the U.S. Congress. The Prime Minister will also dedicate the Mahatma Gandhi Memorial in Washington, DC."
/teamspace/studios/this_studio/train/india_news_p000143.jpg,"India & the World Trade Organization

India is a founder member of the General Agreement on Tariffs and Trade (GATT) 1947 and its successor, the World Trade Organization (WTO), which came into effect on 1.1.95 after the conclusion of the Uruguay Round (UR) of Multilateral Trade Negotiations. India's participation in an increasingly rule based system in the governance of international trade is to ensure more stability and predictability, which ultimately would lead to more trade and prosperity for itself and the 134 other nations which now comprise the WTO. India also automatically avails of MFN and national treatment for its exports to all WTO Members.

Third Ministerial Conference of WTO in Seattle

November 30 - December 03, 1999

The Union Minister of Commerce & Industry, Mr. Murasoli Maran, led the Indian delegation to the Third Ministerial Conference of the WTO. The delegation also included Members of Parliament, senior officials from different Ministries and representatives from the apex chambers of commerce and industry.

Even before the commencement of the Conference there were widespread protests and demonstrations in Seattle by a number of anti-WTO groups ranging from environmental activists to labour unions. The inaugural session, which was to be held in the forenoon of November 30, 1999, had to be abandoned because of disturbances.

The Chairmen of various Working Groups tried to narrow down the differences in their respective groups with a view to arriving at a consensus in the draft Ministerial text that had been transmitted from the Geneva preparatory process. However, in view of the wide divergence of views, no group could present draft texts for inclusion in the Ministerial declaration acceptable to all the members. The Chairperson observed that divergences of opinion remained that would take time to be narrowed down. It was therefore, decided to suspend the work of the Seattle Ministerial Conference.

Post Seattle scenario:

India is taking advantage of this 'time out' to consolidate its position on issues of its interest in the WTO. Three pronged efforts have been launched which are as follows:

(a) On the one hand, India has continued to highlight the areas of its concern at important bilateral and multilateral meetings, which have been as follows:

In his meeting with the Director General WTO on January 12, 2000 at New Delhi, Minister for Commerce and Industry emphasised that globalisation has caused uneven growth, increasing the disparities between the richest and the poorest. This has to be addressed, inter alia, by addressing the implementation problems in existing Agreements and operationalising the special and differential clauses in favour of developing countries. A consensus could be reached only if the more controversial issues, such as non-trade related issues, could be eliminated from WTO.

In his statement at UNCTAD-X (Bangkok - February 13, 2000), the Minister highlighted that ""International rule making must ...permit flexibility and autonomy to developing countries to pursue their material development strategies on the basis of needs and aspirations of their people."" He registered a strong protest on the part of the developing countries as to how issues extraterous to trade, such as labour standards, are sought to be put on the negotiating agenda, while, on the other hand issues such as the cross border movement of persons, a matter of great interest to developing countries is resisted by developed countries. On the margins of the UNCTAD Conference at Bangkok, he had also used this opportunity to have bilateral and plurilateral meetings with a view to evolve common stand on important WTO issues.

The UNCTAD Plan of Action has taken on board some of the important concerns of developing countries on implementation issues by inter alia recognising that ""in the course of implementation of the WTO Agreements, most developing countries consider that certain imbalances and asymmetries exist"" and that ""these problems need to be addressed ur-"
/teamspace/studios/this_studio/train/india_news_p000062.jpg,"PARTNERSHIP (Continued from page 4)

Institutional Framework for Trade and Investment

- Indo-US joint Business Council
The joint Business Council has become more active in recent years and has organized several promotional events, apart from their annual meeting held alternately in New Delhi and in Washington.

U.S. Investments in India
India's gradual and steady integration with the global economy has led to a quantum jump in Indo-US economic ties. USA continues to be the dominant investor in India in terms of Foreign Direct Investment (FDI) approvals, actual inflows and portfolio investment.

Total FDI inflows between 1991 and April 1999 were $12.6 billion. US FDI inflows were about $2.3 billion between 1991 and April 1999. Like in FDI Approvals, US lead the FDI Inflows as well.

The US investments in India accounted for 25% of all foreign direct investment (FDI) approved from 1991 - September 1999.

Foreign Direct Investment Approvals: 1991 - September 1999
(US millions)

Country | 1991 | 1992 | 1993 | 1994 | 1995 | 1996 | 1997 | 1998 | 1999* | Total
--- | --- | --- | --- | --- | --- | --- | --- | --- | ---
USA | 76 | 466 | 1100 | 1112 | 2138 | 2873 | 3769 | 869 | 711 | 13115
TOTAL (All Countries) | 218 | 1472 | 2815 | 4523 | 9719 | 10328 | 15248 | 7515 | 6340 | 58716

FDI Actual Inflows from US
(US millions)

1991 | 1992 | 1993 | 1994 | 1995 | 1996 | 1997 | 1998 | 1999* | Total
--- | --- | --- | --- | --- | --- | --- | --- | --- | ---
11 | 43 | 144 | 119 | 205 | 271 | 719 | 349 | 413 | 2264

* Until September, 1999

The overall inflow-approval ratio is nearly 23%. This ratio is underestimated due to varying gestation periods of approved projects, with greater delay in inflows from mega projects (which account for almost half of the FDI approvals). Excluding mega projects, the inflow-approval ratio works out much larger at 50%.

Major industries attracting US investment are fuel (Power & Oil Refinery) and telecommunications. The other major industries include chemicals, metallurgical industries and service industries. Most of the leading Fortune 500 US companies have already started their operations in India.

Outlook
The improved performance of the Indian economy during 1999, continued emphasis on economic reforms and liberalization and India's technology sectors are the positive reasons for increased interest in India as a destination for US investments and exports. Going by the current trends, the year 2000 should reach record levels of US FDI and FII inflows into India."
/teamspace/studios/this_studio/train/india_news_p000131.jpg,"India-U.S. Economic Relations

ECONOMIC reforms introduced in 1991 have radically changed the course of the Indian economy and led to its gradual integration with the global economy. Benefits of the reform process are visible in the form of better growth rates, higher investment and trade flows.

The effect of these reforms on trade and investment relations with the United States has been profound. It is now not only the largest investor country in India, it is also India's largest trading partner.

Indian economy today - a brief overview

India is among the fastest growing economies of the world today, with a growth rate of Gross Domestic Product (GDP) of 7% during the last 10 years. During 1999-2000 (April-March), GDP registered a 6.4% growth. Industrial production increased by 8%. The performance of infrastructure sector improved significantly. Inflation rate was a nominal 2-3% for the first time in decades. Exports, in terms of U.S. dollars, increased by 11.6%. India also continued to maintain a healthy balance of payments with foreign exchange reserves increasing by $6.1 billion during the year to over $35 billion. All indications are that the economy will continue to maintain its strong showing during the current fiscal year with exports recording a growth of over 28% and industrial production of 5.6% during the first quarter (April-June 2000).

U.S. Investments in India

U.S. accounts for 22% of all foreign direct investment (FDI) approved in India (This excludes Euro issues and NRI investments). Between 1991 and June 2000, out of the $63.1 billion foreign direct investments approved, the US constituted $14.2 billion.

Country-wise FDI Approval (US $ million)

USA 22%
Germany 4%
Japan 4%
UK 7%
South Korea 4%
Mauritius 10%
France 10%
Italy 10%
Canada 10%
Australia 10%
India 10%

U.S. is also the largest investor in terms of actual FDI inflow into India. U.S. FDI inflow was about $2.5 billion between 1991 and June 2000 against a total FDI inflow into the country of $21.3 billion. The overall U.S. FDI inflow-approval ratio is 18%. But during the last three years, the ratio has improved to 27%. This has registered a further significant improvement during the first six months of 2000 and reached 33%.

FDI Inflows from U.S.

Sectors predominantly attracting U.S. investment are:

- Fuel (Power & Oil Refinery) - 38.93%
- Food Processing Industries - 10.60%
- Telecommunications - 10.35%
- Service Sector (Financial & Non Financial Service) - 9.08%
- Electrical Equipments (Computer software & Electronics) - 8.48%

Foreign Investment Industry-wise Inflows from USA (1999-2000)

Chemicals & allied products 22%
Engineering 14%
Electronics & Electrical equipments 12%
Services 9%
Food & dairy products 5%
Computers 4%
Pharmaceuticals 3%

In Portfolio Investment also, U.S. is the leading investor. Out of the 530 Foreign Institutional Investors"
/teamspace/studios/this_studio/train/india_news_p000018.jpg,"National Defence Fund

Government of India and Embassy of India continue to receive a number of offers for contributions to the welfare of the armed forces in India. Taking these into account, the Government of India has decided that those who wish to make voluntary contributions may do so by sending check in dollars or rupees to the National Defence Fund.

Checks/Money Orders should be drawn in favor of National Defence Fund can be sent to any one of the following addresses.

National Defence Fund Embassy of India Attn: Commodore V.K. Bhansali Naval Attaché 2107 Massachusetts Avenue, NW Washington, DC 20008

Additionally, Checks/Money Orders can also be sent to Army Welfare Fund. The checks/money order should be drawn in favor of Army Central Welfare Fund.

Deputy Director(CW-8) Army Central Welfare Fund, Adjutant General's Branch Army Headquarters, West Block-III R.K. Puram, New Delhi 110 066 India

To facilitate payment by NRI's in the US, ICICI Banking Corporation Limited has opened an account in New York. Contributors must instruct there banks with the following instructions:

Pay First Union Bank International, 180 Maiden Lane, 18th Floor NY 10038, New York, USA

Swift Code: PNPU5J3NYYC Routing Number: (FEDWIRE ABA) - 021000021 CHIPS UID No: 340828 for Credit of Account No. 2000191000069 ICICI Banking Corporation Ltd. Account No. 01.6823 at New Delhi, INDIA

Checks/Money Orders can also be sent to Air Force Welfare Fund. The checks/money order should be drawn in favor of Indian Air Force Central Welfare Fund.

Indian Air Force Central Welfare Fund AFGIS Building, Subroto Park, New Delhi - 110010 INDIA

For Non-Resident Indians: Contributors may remit their donations in CITI BANK N.A., 111 Wall Street, New York-NY-10043, USA for credit to CANARA BANK Foreign Department, New Delhi, A/C No. 36052614 for further credit to Indian Air Force Central Welfare Fund A/C No. 'KRG-IAF-503' Subroto Park, New Delhi Branch- 110 010 INDIA

INDIA NEWS • August 15, 1999 13"
